ORDRE;uai_mail;bdd iMFR;num_bee_etablissements;RNE iMFR;uai_code_educnationale;;Mail;uai_mail;uai_code_region;uai_region;uai_code_departement;uai_departement;uai_libelle_administratif;uai_libelle_communication;uai_debut_validite;uai_fin_validite;uai_siteweb;uai_telephone;uai_mail;uai_fax;uai_ministere_principal;uai_secteur;uai_nature;uaiprive_orgaffiliation;uaiprive_typecontrat;uai_code_siret;uai_libelle_educnationale;uai_eleve;uai_etudiant;uai_adulte;uai_apprenti;uai_code_commume;uai_commune;adressepostale_ligne1;adressepostale_ligne2;adressepostale_ligne3;adressepostale_ligne4;adressepostale_ligne5;adressepostale_ligne6;adressegeographique_ligne1;adressegeographique_ligne2;adressegeographique_ligne3;adressegeographique_ligne4;adressegeographique_ligne5;adressegeographique_ligne6;uai_niveau;uainiveau1_codedger;uainiveau1_libelle_administratif;uainiveau2_codedger;uainiveau2_libelle_administratif;date_jeu_donnees;coord_wgs84_x;coord_wgs84_y;uai_id_cdn;uai_codedger;uai_type;anneesco_cdn;annee_scolaire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;st-martin-fraigneau;85_stmartindefraigneau;55684;0851306H;0851306H;;mfr.st-martin-fraigneau@mfr.asso.fr;mfr.st-martin-fraigneau;52;Pays de la Loire;85;Vendée;MFREO de Saint Martin de Fraigneau;MFREO de Saint Martin de Fraigneau;1999-09-01;;www.mfr-puysec-st-martin-fraigneau.fr;0251530631;mfr.st-martin-fraigneau;0251530174;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78646952800016;MAISON FAMILIALE RURALE DE ST MARTIN;Oui;Non;Non;Non;85244;SAINT MARTIN DE FRAIGNEAU;MFREO DE SAINT MARTIN DE FRAIGNEAU;;;42 ROUTE DU CHATEAU;PUY SEC;85200 ST MARTIN DE FRAIGNEAU;MFREO DE SAINT MARTIN DE FRAIGNEAU;;;42 ROUTE DU CHATEAU;;85200 ST MARTIN DE FRAIGNEAU;2;08505211;Association de la MFREO de St Martin de Fraigneau;;;2020-09-29;-0.774197788057075;46.4290056304746;496;08501067;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;St-Michel-Lherm;85_stmichel;55717;0851231B;0851231B;;mfr.St-Michel-Lherm@mfr.asso.fr;mfr.St-Michel-Lherm;52;Pays de la Loire;85;Vendée;MFREO de Saint Michel en l'Herm;MFREO de Saint Michel en l'Herm;1999-09-01;;;0251302057;mfr.St-Michel-Lherm;0251302992;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78647181300018;MAISON FAMILIALE RURALE DE ST MICHEL EN L'HERM;Oui;Non;Non;Non;85255;SAINT MICHEL EN L HERM;MFREO DE SAINT MICHEL EN L HERM;;;10 RUE DE LA PALLE;BP 25;85580 ST MICHEL EN L HERM;MFREO DE SAINT MICHEL EN L HERM;;;10 RUE DE LA PALLE;;85580 ST MICHEL EN L HERM;2;08504815;Association de la MFREO de St Michel en l'Herm;;;2020-09-29;-1.25151243204115;46.3546015197095;492;08500602;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;Venansault;85_Venansault Hermitans;55719;0851233D;0851233D;;mfr.Venansault@mfr.asso.fr;mfr.Venansault;52;Pays de la Loire;85;Vendée;MFREO de Venansault;MFREO de Venansault;1999-09-01;;formations-venansault.com;0251073846;mfr.Venansault;0251073878;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78648089700010;MAISON FAMILIALE RURALE DE VENANSAULT;Oui;Non;Non;Non;85300;VENANSAULT;MFREO DE VENANSAULT;;;LES HERMITANS;BP 2;85190 VENANSAULT;MFREO DE VENANSAULT;;;LES HERMITANS;;85190 VENANSAULT;2;08505310;Association de la MFREO de Venansault;;;2020-09-29;-1.53225561349573;46.6835747279002;497;08501166;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;Vouvant;85_vouvant;55686;0851308K;0851308K;;mfr.Vouvant@mfr.asso.fr;mfr.Vouvant;52;Pays de la Loire;85;Vendée;MFREO de Vouvant;MFREO de Vouvant;1999-09-01;;;0251008014;mfr.Vouvant;0251008092;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78648255400015;MAISON FAMILIALE RURALE DE VOUVANT;Oui;Non;Non;Non;85305;VOUVANT;MFREO DE VOUVANT;;;ROUTE D ANTIGNY;;85120 VOUVANT;MFREO DE VOUVANT;;;ROUTE D ANTIGNY;;85120 VOUVANT;2;08505607;Association de la MFREO de Vouvant;;;2020-09-29;-0.766712114621515;46.5744336881222;500;08501463;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;bonneuil-matours;86_Bonneuil Matours jardres;41703;0861335J;0861335J;;mfr.bonneuil-matours@mfr.asso.fr;mfr.bonneuil-matours;75;Nouvelle-Aquitaine;86;Vienne;MFREO du Val de la Source;MFR DU VAL DE LA SOURCE;2002-09-01;;www.valdelasource.mfr.fr;0549213425;mfr.bonneuil-matours;0549020181;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;;MAISON FAMILIALE RURALE DU VAL DE SOURCE;Oui;Non;Non;Non;86032;BONNEUIL MATOURS;MFR DU VAL DE LA SOURCE;;;LD TRAVERSAIS;BP 70008;86210 BONNEUIL MATOURS;MFR DU VAL DE LA SOURCE;;;LD TRAVERSAIS;;86210 BONNEUIL MATOURS;2;08603860;Association de la MFREO du Val de la source;;;2020-09-29;0.565200496468308;46.5713177251284;5000000002782;08603761;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;chauvigny;86_chauvigny;41753;0861145C;0861145C;;mfr.chauvigny@mfr.asso.fr;mfr.chauvigny;75;Nouvelle-Aquitaine;86;Vienne;MFREO de Chauvigny;M.F.R.E.O. de Chauvigny;1999-09-01;;www.mfr-chauvigny.com;0549560704;mfr.chauvigny;0549563722;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78151651300012;MAISON FAMILIALE RURALE DE CHAUVIGNY;Oui;Non;Non;Non;86070;CHAUVIGNY;M F R E O  DE CHAUVIGNY;;;47 ROUTE DE MONTMORILLON;BP 53;86300 CHAUVIGNY;M F R E O  DE CHAUVIGNY;;;47 ROUTE DE MONTMORILLON;;86300 CHAUVIGNY;2;08603662;Association de la MFREO de Chauvigny;;;2020-09-29;0.647158582473568;46.5620874384745;565;08600835;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;fonteveille;86_fonteveille;41749;0861128J;0861128J;;mfr.fonteveille@mfr.asso.fr;mfr.fonteveille;75;Nouvelle-Aquitaine;86;Vienne;MFREO Fonteveille de Chatellerault;MFREO Fonteveille de Chatellerault;1999-09-01;;www.mfr-fonteveille.com;0549211116;mfr.fonteveille;0549933959;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78151401300015;MAISON FAMILIALE RURALE FONTEVEILLE - CHATELLERAULT;Oui;Non;Non;Non;86066;CHATELLERAULT;MFREO FONTEVEILLE DE CHATELLERAULT;;;224 ROUTE DE RICHELIEU;;86100 CHATELLERAULT;MFREO FONTEVEILLE DE CHATELLERAULT;;;224 ROUTE DE RICHELIEU;;86100 CHATELLERAULT;2;08603365;Association de MFREO Fonteveille de Chatellerault;;;2020-09-29;0.527892026002758;46.8267967951564;562;08600538;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;gencay;86_gencay;41751;0861131M;0861131M;;mfr.gencay@mfr.asso.fr;mfr.gencay;75;Nouvelle-Aquitaine;86;Vienne;MFREO JF de Gencay;Maison Familiale Rurale de Gencay;1999-09-01;;www.gencay.mfr.fr;0549593081;mfr.gencay;0549593681;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;30436842600017;MAISON FAMILIALE RURALE DE GENCAY;Oui;Non;Non;Oui;86103;GENCAY;MAISON FAMILIALE RURALE DE GENCAY;;;8 RUE EMILIEN FILLON;;86160 GENCAY;MAISON FAMILIALE RURALE DE GENCAY;;;8 RUE EMILIEN FILLON;;86160 GENCAY;2;08603266;Association de la MFREO JF de Gençay;;;2020-09-29;0.407389;46.373933;561;08600439;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;Ingrandes;86_ingrandes;41767;0861127H;0861127H;;mfr.Ingrandes@mfr.asso.fr;mfr.Ingrandes;75;Nouvelle-Aquitaine;86;Vienne;MFREO d'Ingrandes;MFREO d'Ingrandes;1999-09-01;;;0549026203;mfr.Ingrandes;0549020233;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;;MAISON FAMILIALE RURALE D'INGRANDES;Oui;Non;Non;Non;86111;INGRANDES;MFREO D INGRANDES;;;34 ROUTE NATIONALE 10;;86220 INGRANDES;MFREO D INGRANDES;;;34 ROUTE NATIONALE 10;;86220 INGRANDES;2;08603563;Association de la MFREO d'Ingrandes;;;2020-09-29;0.563137286543438;46.8737028102138;564;08600736;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;Beynac;87_beynac;72190;0870875D;0870875D;;mfr.Beynac@mfr.asso.fr;mfr.Beynac;75;Nouvelle-Aquitaine;87;Haute-Vienne;MFREO Périgord Limousin à Beynac;Maison Familiale et Rurale de Beynac;1999-09-01;;;0555709850;mfr.Beynac;0555704682;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;77802871200017;MAISON FAMILIALE RURALE DE BEYNAC;Oui;Non;Oui;Non;87015;BEYNAC;MAISON FAMILIALE ET RURALE DE BEYNAC;;;LE BOURG;;87700 BEYNAC;MAISON FAMILIALE ET RURALE DE BEYNAC;;;LE BOURG;;87700 BEYNAC;2;08701450;Association de la MFREO  Périgord Limousin;;;2020-09-29;1.16706132161298;45.7644631425939;298;08700108;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;Bulgneville;88_bulgneville;37955;0881547D;0881547D;;mfr.Bulgneville@mfr.asso.fr;mfr.Bulgneville;44;Grand Est;88;Vosges;MFREO de Bulgneville;MFR Plaine des Vosges;1999-09-01;;www.mfr-bulgneville.com;0329091124;mfr.Bulgneville;0329092412;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78342337900016;MAISON FAMILIALE RURALE DE BULGNEVILLE;Oui;Non;Non;Non;88079;BULGNEVILLE;MFR PLAINE DES VOSGES;;;178 RUE DES VOSGES;;88140 BULGNEVILLE;MFR PLAINE DES VOSGES;;;178 RUE DES VOSGES;;88140 BULGNEVILLE;2;08801812;Association de la MFREO de Bulgneville;;;2020-09-29;5.83603437514335;48.2070935689434;305;08800440;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;gugnecourt;88_gugnecourt;37877;0881711G;0881711G;;cfr.gugnecourt@wanadoo.fr@mfr.asso.fr;cfr.gugnecourt@wanadoo.fr;44;Grand Est;88;Vosges;CFRP de Gugnecourt;Centre de Formation Rural;2002-09-01;;cfr-gugnecourt.com;0329657243;cfr.gugnecourt@wanadoo.fr;0329657528;Ministère en charge de l'Agriculture;Privé;CFP;UNMFREO;Rythme approprié par alternance;38862894300010;MAISON FAMILIALE RURALE CFPR DE GUGNECOURT;Oui;Non;Oui;Non;88222;GUGNECOURT;CENTRE DE FORMATION RURAL;;;285 GRANDE RUE;;88600 GUGNECOURT;CENTRE DE FORMATION RURAL;;;285 GRANDE RUE;;88600 GUGNECOURT;2;08802208;Association du CFRP de Gugnecourt;;;2020-09-29;6.62234679146486;48.2455502181839;301;08800143;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;hadol;88_hadol;37936;0881592C;0881592C;;mfr.hadol@mfr.asso.fr;mfr.hadol;44;Grand Est;88;Vosges;MFREO de Hadol;MFREO de Hadol;1999-09-01;;www.mfr-hadol.fr;0329325311;mfr.hadol;0329325702;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78344966300013;MAISON FAMILIALE RURALE DE HADOL;Oui;Non;Non;Non;88225;HADOL;MFREO DE HADOL;;;29 RUE DE L EGLISE;;88220 HADOL;MFREO DE HADOL;;;29 RUE DE L EGLISE;;88220 HADOL;2;08801713;Association de la MFREO de Hadol;;;2020-09-29;6.477141;48.090073;304;08800341;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;Ramonchamp;88_ramonchamp;37995;0881449X;0881449X;;mfr.Ramonchamp@mfr.asso.fr;mfr.Ramonchamp;44;Grand Est;88;Vosges;MFREO Les quatre vents de Ramonchamp;MFREO Les quatre vents de Ramonchamp;1999-09-01;;mfr4vents.com;0329250206;mfr.Ramonchamp;0329253185;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78346443100015;MAISON FAMILIALE RURALE DE RAMONCHAMP;Oui;Non;Non;Oui;88369;RAMONCHAMP;MFREO LES QUATRE VENTS DE RAMONCHAMP;;;3 RUE D ALSACE;;88160 RAMONCHAMP;MFREO LES QUATRE VENTS DE RAMONCHAMP;LES QUATRE VENTS;;3 RUE D ALSACE;;88160 RAMONCHAMP;2;08802010;Association MFREO 'Les quatre vents' de Ramonchamp;;;2020-09-29;6.733923;47.895931;307;08800638;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;Saulxures;88_saulxures;37937;0881593D;0881593D;;mfr.Saulxures@mfr.asso.fr;mfr.Saulxures;44;Grand Est;88;Vosges;MFREO de Saulxures sur Moselotte;MFREO de Saulxures sur Moselotte;1999-09-01;;www.mfrsaulxures.com;0329246059;mfr.Saulxures;0329245496;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;78347843100027;MAISON FAMILIALE RURALE DE SAULXURES;Oui;Non;Non;Non;88447;SAULXURES SUR MOSELOTTE;MFREO DE SAULXURES SUR MOSELOTTE;BASINROCHE;;29 CHEMIN DU BOIS LASAU;;88290 SAULXURES SUR MOSELOTTE;MFREO DE SAULXURES SUR MOSELOTTE;BASINROCHE;;29 CHEMIN DU BOIS LASAU;;88290 SAULXURES SUR MOSELOTTE;2;08802109;Association de la MFREO de Saulxures sur Moselotte;;;2020-09-29;6.78755810531562;47.9491780603864;308;08800737;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;st-die;88_stdie;37996;0881450Y;0881450Y;;mfr.st-die@mfr.asso.fr;mfr.st-die;44;Grand Est;88;Vosges;MFREO La Bolle de Saint Die;MFR  SAINT- DIE/LA PORTE D'ALSACE;1999-09-01;;www.mfrstdie-laportedalsace.fr;0388950450;mfr.st-die;;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;32290470700013;MAISON FAMILIALE RURALE DE ST DIE - PORTE D'ALSACE;Oui;Non;Non;Non;88361;PROVENCHERES ET COLROY;MFR  SAINT- DIE LA PORTE D ALSACE;;;4 LE NOUVEAU SAALES;COLROY LA GRANDE;88490 PROVENCHERES ET COLROY;MFR  SAINT- DIE LA PORTE D ALSACE;;;4 LE NOUVEAU SAALES;COLROY LA GRANDE;88490 PROVENCHERES ET COLROY;2;08801911;Association de la MFREO La Bolle de Saint Dié;;;2020-09-29;7.108387;48.344162;306;08800539;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;gron;89_gron;17239;0891041Y;0891041Y;;mfr.gron@mfr.asso.fr;mfr.gron;27;Bourgogne-Franche-Comté;89;Yonne;MFREO du Senonais de Gron;Ecole d'horticulture et du paysage du Sénonais;1999-09-01;;;0386648282;mfr.gron;0386952737;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;;MAISON FAMILIALE RURALE DE GRON;Oui;Non;Oui;Oui;89195;GRON;MFR DU SENONAIS;;;24 RUE HAUTE;;89100 GRON;MFR DU SENONAIS;;;24 RUE HAUTE;;89100 GRON;2;08901451;Association de la MFREO du Senonais de Gron;;;2020-09-29;3.259334;48.161449;124;08900307;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;toucy;89_toucy;17252;0891015V;0891015V;;mfr.toucy@mfr.asso.fr;mfr.toucy;27;Bourgogne-Franche-Comté;89;Yonne;MFREO Champeaux de Toucy;Maison Familiale et Rurale de Champeaux;1999-09-01;;https://mfrtoucy.fr/;0386440202;mfr.toucy;0386442612;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;77869757300013;MAISON FAMILIALE RURALE DE TOUCY;Oui;Non;Non;Non;89419;TOUCY;MFR CHAMPEAUX;;;CHAMPEAUX;;89130 TOUCY;MFR CHAMPEAUX;;;CHAMPEAUX;;89130 TOUCY;2;08901352;Association du MFREO Champeaux de Toucy;;;2020-09-29;3.271001;47.750808;123;08900208;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Villevallier;89_villevallier;17053;0891277E;0891277E;;mfr.Villevallier@mfr.asso.fr;mfr.Villevallier;27;Bourgogne-Franche-Comté;89;Yonne;MFREO de Villevallier;MFREO de Villevallier;1999-09-01;;www.mfr89.info;0386911215;mfr.Villevallier;0386632065;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;77870310800010;MAISON FAMILIALE RURALE DE VILLEVALLI;Oui;Non;Non;Non;89468;VILLEVALLIER;MFREO DE VILLEVALLIER;;;25 RUE VERDEAU;;89330 VILLEVALLIER;MFREO DE VILLEVALLIER;;;25 RUE VERDEAU;;89330 VILLEVALLIER;2;08901550;Association de la MFREO de Villevallier;;;2020-09-29;3.31302240513225;48.0256999837397;125;08900406;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;Etampes;91_etampes;80049;0912126S;0912126S;;mfr.Etampes@mfr.asso.fr;mfr.Etampes;11;Île-de-France;91;Essonne;MFREO d'Etampes;Maison Familiale de l'Essonne Verte;1999-09-01;;www.mfr-centre-idf.asso.fr;0164947575;mfr.Etampes;0164940822;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;40349351300010;MAISON FAMILIALE RURALE D'ETAMPES;Oui;Non;Non;Non;91223;ETAMPES;MAISON FAMILIALE DE L ESSONNE VERTE;DOMAINE DE VAUROUX;;ROUTE D ORMOY LA RIVIERE;BP 162;91154 ETAMPES CEDEX;MAISON FAMILIALE DE L ESSONNE VERTE;DOMAINE DE VAUROUX;;ROUTE D ORMOY LA RIVIERE;;91150 ETAMPES;2;09100759;Association de MFREO d'Etampes;;;2020-09-29;2.161718;48.438597;266;09100209;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;Baie Mahault;971_Baiemahault;87473;?????;9711271E;Erreur RNE !;;;01;Guadeloupe;971;Guadeloupe;Antenne de Baie Mahault CFA des MFR de Guadeloupe;Antenne de Baie Mahault CFA des MFR de Guadeloupe;2014-09-01;;;0590857122;;0590855717;Ministère en charge de l'Agriculture;Privé;CFA;UNMFREO;Sans objet;;ANT CFA DES MFR DE GUADELOUPE - BAIE M;Non;Non;Non;Oui;97103;BAIE MAHAULT;ANTENNE DE BAIE MAHAULT CFA DES MFR DE;BUDAN;;ROUTE DE BLACHON;;97122 BAIE MAHAULT;ANTENNE DE BAIE MAHAULT CFA DES MFR DE;BUDAN;;ROUTE DE BLACHON;;97122 BAIE MAHAULT;3;97102935;Fédération régionale MFR Guadeloupe;97103034;CFA des MFR de Guadeloupe;2020-09-29;-49.5831410295118;16.2697633555801;5000000004763;97103133;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;Lamentin;971_lamentin;87085;9710994D;9710994D;;mfr.Lamentin@mfr.asso.fr;mfr.Lamentin;01;Guadeloupe;971;Guadeloupe;MFREO de Brefort au Lamentin;MFREO de Brefort au Lamentin;1999-09-01;;;0590259680;mfr.Lamentin;0590257031;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;;MAISON FAMILIALE RURALE DE LAMENTIN;Oui;Non;Oui;Non;97115;LAMENTIN;MFREO DE BREFORT AU LAMENTIN;;;CITE BREFORT;BP 15;97129 LAMENTIN;MFREO DE BREFORT AU LAMENTIN;;;CITE BREFORT;;97129 LAMENTIN;2;97101885;Association de la MFREO de Brefort au Lamentin;;;2020-09-29;-61.6407040090527;16.268465165434;28;97100235;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;Marie Galante;971_marie galante;0;9710998H;9710998H;;;;01;Guadeloupe;971;Guadeloupe;MFREO de Marie-Galante Grand Bourg;MFREO de Marie-Galante Grand Bourg;2020-09-01;;;;;;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;;MAISON FAMILIALE RURALE DE GRAND BOURG;Oui;Non;Non;Non;97112;GRAND BOURG;MFREO DE MARIE-GALANTE GRAND BOURG;;;QUARTIER DE TIVOLI;;97112 GRAND BOURG;MFREO DE MARIE-GALANTE GRAND BOURG;;;QUARTIER DE TIVOLI;;97112 GRAND BOURG;2;97103628;Association de la MFREO de Marie-Galante Grand Bourg;;;2020-09-29;;;6000000000014;97103727;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;mfrcadet@wanadoo.fr;971_mfr lemoule;87088;9710996F;9710996F;;mfrcadet@wanadoo.fr@mfr.asso.fr;mfrcadet@wanadoo.fr;01;Guadeloupe;971;Guadeloupe;MFREO de Cadet à Sainte Rose;MFREO de Cadet à Sainte Rose;1999-09-01;;;0590289151;mfrcadet@wanadoo.fr;0590283988;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;;MAISON FAMILIALE RURALE DE STE ROSE;Oui;Non;Oui;Non;97129;SAINTE ROSE;MFREO DE CADET A SAINTE ROSE;;;CADET;;97115 STE ROSE;MFREO DE CADET A SAINTE ROSE;;;CADET;;97115 STE ROSE;2;97101786;Association de la MFREO de Cadet à Sainte Rose;;;2020-09-29;-61.6857051747717;16.2693440375398;27;97100136;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;mfro.moule@wanadoo.fr;971_mfrcadet;87087;9710997G;9710997G;;mfro.moule@wanadoo.fr@mfr.asso.fr;mfro.moule@wanadoo.fr;01;Guadeloupe;971;Guadeloupe;MFREO de Grande Terre Sud;MAISON FAMILIALE RURALE DE GRANDE-TERRE;1999-09-01;;;0590232672;mfro.moule@wanadoo.fr;0590233926;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;33941052400021;MAISON FAMILIALE RURALE DE GRANDE TERRE SUD;Oui;Non;Oui;Non;97119;PETIT CANAL;MFREO DE GRANDE TERRE;ANCIENNE ECOLE PRIMAIRE;FELICITE COLINE;-;LES MANGLES;97131 PETIT CANAL;MFREO DE GRANDE TERRE;ANCIENNE ECOLE PRIMAIRE;FELICITE COLINE;-;LES MANGLES;97131 PETIT CANAL;2;97102083;Association de la MFREO de Grande Terre Sud;;;2020-09-29;-61.33845;16.328934;30;97100433;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;Vieux-Habitants;971_vieuxhabitants;Non utilisé;Non utilisé;9710995E;Erreur RNE !;mfr.Vieux-Habitants@mfr.asso.fr;mfr.Vieux-Habitants;01;Guadeloupe;971;Guadeloupe;MFREO de Vieux Habitants;MFREO de Vieux Habitants;1999-09-01;;;0590984845;mfr.Vieux-Habitants;0590985143;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;32072186300019;MAISON FAMILIALE RURALE DE VIEUX HABITANTS;Oui;Non;Oui;Non;97134;VIEUX HABITANTS;MFREO DE VIEUX HABITANTS;;;BOULEVARD DU COMMANDANT MORTENOL;;97119 VIEUX HABITANTS;MFREO DE VIEUX HABITANTS;;;BOULEVARD DU COMMANDANT MORTENOL;;97119 VIEUX HABITANTS;2;97101984;Association de la MFREO de Vieux Habitants;;;2020-09-29;-61.7620370746481;16.0581645867532;29;97100334;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;apatou;973_apatou;87916;9730463R;9730463R;;mfr.apatou@mfr.asso.fr;mfr.apatou;03;Guyane;973;Guyane;MFR d'Apatou;MFR d'Apatou;2011-09-01;;www.mfr.fr;0594349084;mfr.apatou;0594349084;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;51896922500011;MAISON FAMILIALE RURALE D'APATOU;Oui;Non;Non;Non;97360;APATOU;MFR D APATOU;;;46 RUE FRANCOIS MITTERAND;;97317 APATOU;MFR D APATOU;;;46 RUE FRANCOIS MITTERAND;;97317 APATOU;2;97301349;Association de la MFR d'Apatou;;;2020-09-29;-54.3413530977941;5.15904108522375;5000000004352;97301448;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;mana;973_mana;87646;9730367L;9730367L;;mfr.mana@mfr.asso.fr;mfr.mana;03;Guyane;973;Guyane;MFR du Littoral Ouest à Mana;MFR du Littoral Ouest Luc Georges;2002-09-01;;;0594343255;mfr.mana;0594343567;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;43320759400030;MAISON FAMILIALE RURALE DE MANA;Oui;Non;Oui;Non;97306;MANA;MFR DU LITTORAL OUEST LUC GEORGES;LIEU-DIT TERRE ROUGE;;6070 AVENUE PAULE;;97360 MANA;MFR DU LITTORAL OUEST LUC GEORGES;LIEU-DIT TERRE ROUGE;;6070 AVENUE PAULE;;97360 MANA;2;97300995;Association de la MFR du Littoral Ouest à Mana;;;2020-09-29;-53.7767917725007;5.66713108674272;5000000002862;97300896;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;regina;973_regina;87888;9730430E;9730430E;;mfr.regina@mfr.asso.fr;mfr.regina;03;Guyane;973;Guyane;MFR des fleuves de l'Est à Régina;MFR des fleuves de l'Est à Régina;2009-09-01;;;0594370873;mfr.regina;;Ministère en charge de l'Agriculture;Privé;MFREO;UNMFREO;Rythme approprié par alternance;50823203000017;MAISON FAMILIALE RURALE DE REGINA;Oui;Non;Non;Non;97301;REGINA;MFR DES FLEUVES DE L EST A REGINA;MAISON DES ASSOCIATIONS;;RUE CLEMENCIN NERON;;97390 REGINA;MFR DES FLEUVES DE L EST A REGINA;MAISON DES ASSOCIATIONS;;RUE CLEMENCIN NERON;;97390 REGINA;2;97301151;Association MFR des fleuves de l'Est à Régina;;;2020-09-29;-52.1291548492901;4.31356842727167;5000000004105;97301250;Etablissement d'enseignement;24;2020-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
