"id_libelle_diplome";"formation_diplome";"libelle_diplome";"abreviation_diplome";"libelle_long";"niveau";"fm";"archive"
"4333";"13511405";"MASTER PRO INFORMATIQUE CRYPTOLOGIE";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : MATHEMATIQUES ET APPLICATIONS SPE MATHEMATIQUES, INFORMATIQUE ET APPLICATIONS A LA CRYPTOLOGIE (MASTER PARIS 7)";"1";"0";"1"
"4334";"13511411";"MASTER PRO MATHEMATIQUES ET APPLICATIONS";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : MATHEMATIQUES ET APPLICATIONS (MASTER PARIS 6)";"1";"0";"1"
"4335";"13511414";"MASTER PRO MATHEMATIQUES ET APPLICATIONS";"MASTER PRO";"MATHEMATIQUES ET APPLICATIONS (MASTER PARIS 1)";"1";"0";"0"
"4336";"13511503";"MASTER PRO INGENIERIE PHYSIQ DES ENERGIES";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : APPROCHE INTERDISCIPLINAIRE DES ENERGIES DE DEMAIN SPE INGENIERIE PHYSIQUE DES ENERGIES (MASTER PARIS 7)";"1";"0";"1"
"4337";"13511504";"MASTER PRO IMAGERIE PHYSIQUE MEDICALE";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : SCIENCES PHYSIQUES ET IMAGERIE SPE IMAGERIE ET PHYSIQUE MEDICALE (MASTER TOURS)";"1";"0";"1"
"4338";"13511505";"MASTER PRO MESURES ENERGTIQ ENERJ NVELLES";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : INGENIERIE ELECTRIQUE, ELECTRONIQUE ET INFORMATIQUE INDUSTRIELLE SPE MESURES ENERGETIQUES POUR LES ENERGIES NOUVELLES (MASTER LORRAINE)";"1";"0";"1"
"4339";"13511506";"MASTER PRO PHYSIQ FOND ET APPLICATIONS";"MASTER PRO";"PHYSIQUE FONDAMENTALE ET APPLICATIONS (MASTER PARIS 6)";"1";"0";"0"
"4340";"13511507";"MASTER PRO ENERGIE, ECOLOGIE, SOCIETE";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : APPROCHE INTERDISCIPLINAIRE DES ENERGIES DE DEMAIN SPE ENERGIE, ECOLOGIE , SOCIETE (MASTER PARIS 7)";"1";"0";"1"
"4341";"13511509";"MASTER PRO EXPERTISE, METROLOGIE, DIAGNOSTIC";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : INSTRUMENTATION ET METROLOGIE, MANAGEMENT DE LA PERFORMANCE DES SYSTEMES SPE EXPERTISE, METROLOGIE, DIAGNOSTICS (MASTER ORLEANS)";"1";"0";"1"
"4342";"13511603";"MASTER PRO CHIMIE";"MASTER PRO";"CHIMIE (MASTER PARIS 6)";"1";"0";"1"
"4343";"13511604";"MASTER PRO STRATEGIE KLITE EN CHIME ANALITIQ";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : CHIMIE DES MOLECULES BIOACTIVES SPE STRATEGIE ET QUALITE EN CHIME ANALYTIQUE (MASTER ORLEANS)";"1";"0";"1"
"4344";"13511605";"MASTER PRO BIOMOLECULES CATALYSE ENVIRONT";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : CHIMIE SPE BIOMOLECULES, CATALYSE ET ENVIRONNEMENT (MASTER POITIERS)";"1";"0";"1"
"4345";"13511606";"MASTER PRO CHIMIE ANALYTIQUE ET QUALITE";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : CHIMIE CHIMIE ANALYTIQUE ET QUALITE (MASTER POITIERS)";"1";"0";"1"
"4346";"13511701";"MASTER PRO RISQUES TECHNO ET SECURITE";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : RISQUES ET ENVIRONNEMENT SPE RISQUES TECHNOLOGIQUES ET SECURITE (MASTER MULHOUSE)";"1";"0";"1"
"4347";"13511702";"MASTER PRO SC TECH GEOSC ENVIR RISQUES";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : RISQUES ET ENVIRONNEMENT SPE INGENIERIE ENVIRONNEMENTALE ET ENERGIES NOUVELLES (MASTER MULHOUSE)";"1";"0";"1"
"4348";"13511708";"MASTER PRO GIE DE L'ENVIRONNENT ET INDUSTRIE";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : SCIENCES DE LA TERRE, DE L'ENVIRONNEMENT ET DES PLANETES SPE GENIE DE L'ENVIRONNEMENT ET INDUSTRIE (MASTER PARIS 7)";"1";"0";"1"
"4349";"13511802";"MASTER PRO MICROBIO APPL GENIE BIO";"MASTER PRO";"SCIENCES, SANTE ET APPLICATIONS : INFECTIOLOGIE : MICROBIOLOGIE, VIROLOGIE, IMMUNOLOGIE SPE MICROBIOLOGIE APPLIQUEE ET GENIE BIOLOGIQUE (MASTER PARIS 7)";"1";"0";"0"
"4350";"13511804";"MASTER PRO BIOLOGIE MOLECULAIRE ET CELLULAIR";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : BIOLOGIE MOLECULAIRE ET CELLULAIRE (MASTER PARIS 6)";"1";"0";"1"
"4351";"13511805";"MASTER PRO SCIENCES EAU ENVIRONNEMENT";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : GESTION DE L'ENVIRONNEMENT ET VALORISATION DES RESSOURCES NATURELLES SPE SCIENCES DE L'EAU ET ENVIRONNEMENT (MASTER CORSE)";"1";"0";"1"
"4352";"13511807";"MASTER PRO BIODIVERSITE ECOLOGIE EVOLUTION";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : BIODIVERSITE , ECOLOGIE, EVOLUTION (MASTER MONTPELLIER)";"1";"0";"1"
"4353";"13511812";"MASTER PRO INGENIERIE DE PLATEFORME";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : BIOLOGIE CELLULAIRE, PHYSIOLOGIE, PATHOLOGIES SPE INGENIEUR DE PLATE-FORME EN BIOLOGIE (MASTER PARIS 7)";"1";"0";"1"
"4354";"13511815";"MASTER PRO BIOLOGIE AGROSCIENCES";"MASTER PRO";"BIOLOGIE, AGROSCIENCES (MASTER BORDEAUX)";"1";"0";"1"
"4355";"13511816";"MASTER PRO SCIENCES DU VIVANT";"MASTER PRO";"SCIENCES DU VIVANT (MASTER TOURS)";"1";"0";"0"
"4356";"13512001";"MASTER PRO JURISTE CONSEIL COLL TERRIT";"MASTER PRO";"DROIT : DROIT PUBLIC SPE JURISTE CONSEIL DES COLLECTIVITES TERRITORIALES (MASTER PARIS 2)";"1";"0";"1"
"4357";"13512005";"MASTER PRO URBANISME ET AMENAGEMENT";"MASTER PRO";"URBANISME ET AMENAGEMENT (MASTER PERPIGNAN)";"1";"0";"1"
"4358";"13512106";"MASTER PRO GEOGRAHIE";"MASTER PRO";"SCIENCES HUMAINES ET SOCIALES : GEOGRAPHIE (MASTER PARIS 1)";"1";"0";"0"
"4359";"13512203";"MASTER PRO CONSULT CHARG ETUDES SOCIO-ECO";"MASTER PRO";"LETTRES, LANGUES, SCIENCES HUMAINES ET SOCIALES : METIERS DES ETUDES, DU CONSEIL ET DE L'INTERVENTION (MECI) SPE CONSULTANTS ET CHARGES D'ETUDES SOCIO-ECONOMIQUES (MASTER PARIS 7)";"1";"0";"0"
"4360";"13512204";"MASTER PRO INGENIERIE ECONOMIQUE";"MASTER PRO";"ECONOMIE-GESTION : INGENIERIE ECONOMIQUE ET STATISTIQUE SPE INGENIERIE ECONOMIQUE (MASTER PARIS 2)";"1";"0";"1"
"4361";"13512205";"MASTER PRO GEOSTRATEGIE ET DYNAM INDUSTR";"MASTER PRO";"SCIENCES POLITIQUES ET SOCIALES : SCIENCES POLITIQUES SPE DEFENSE ET DYNAMIQUES INDUSTRIELLES (MASTER PARIS 2)";"1";"0";"0"
"4362";"13512209";"MASTER PRO ECONOMETRIE, STATISTIQUES";"MASTER PRO";"ECONOMETRIE, STATISTIQUES (MASTER PARIS 1)";"1";"0";"1"
"4363";"13512216";"MASTER PRO ECONOMIE ENVIRT ENERJ TRANSPORTS";"MASTER PRO";"ECONOMIE DE L'ENVIRONNEMENT, DE L'ENERGIE ET DES TRANSPORTS (PARIS 10 PARIS SACLAY)";"1";"0";"1"
"4364";"13512218";"MASTER PRO INNOVATION ENTREPRISE ET SOCIETE";"MASTER PRO";"INNOVATION, ENTREPRISE ET SOCIETE (MASTER PARIS SACLAY)";"1";"0";"0"
"4365";"13512221";"MASTER PRO MANAGT PLURIMEDIA CONSOMMATION";"MASTER PRO";"DROIT, ECONOMIE, GESTION : STRATEGIE ET MARKETING SPE MANAGEMENT PLURIMEDIA ET CONSOMMATION (MASTER POITIERS)";"1";"0";"1"
"4366";"13512223";"MASTER PRO FINANCE DE MARCHE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : ECONOMIE APPLIQUEE SPE FINANCE DE MARCHE, EPARGNE INSTITUTIONNELLE ET GESTION DE PATRIMOINE (MASTER POITIERS)";"1";"0";"1"
"4367";"13512229";"MASTER PRO STRATJ ETS ECONOMIES DES ORGANIS";"MASTER PRO";"ECONOMIE-GESTION : ECONOMIE MANAGERIALE ET INDUSTRIELLE SPE STRATEGIES DE L'ENTREPRISE ET ECONOMIE DES ORGANISATIONS (MASTER PARIS 2)";"1";"0";"1"
"4368";"13512230";"MASTER PRO ECONOMIE DU SECTEUR PUBLIC";"MASTER PRO";"ECONOMIE-GESTION : GOUVERNANCE ECONOMIQUE INTERNATIONALE SPE ECONOMIE DU SECTEUR PUBLIC (MASTER PARIS 2)";"1";"0";"1"
"4369";"13512231";"MASTER PRO ECONOMIE APPLIQUEE";"MASTER PRO";"ECONOMIE APPLIQUEE (MASTER PARIS 1)";"1";"0";"1"
"4370";"13512304";"MASTER PRO SOCIOLOGIE D'ENQUETE";"MASTER PRO";"SCIENCES HUMAINES ET SOCIALES : SCIENCES DE LA SOCIETE SPE SOCIOLOGIE D'ENQUETE (MASTER PARIS 5)";"1";"0";"0"
"4371";"13512307";"MASTER PRO SCIENCES SOCIALES";"MASTER PRO";"SCIENCES SOCIALES (MASTER MARNE LA VALLEE)";"1";"0";"0"
"4372";"13512308";"MASTER PRO SOCIOLOGIE";"MASTER PRO";"SOCIOLOGIE (MASTER PARIS SACLAY)";"1";"0";"1"
"4373";"13512309";"MASTER PRO ETUDES SOCIO APPL CONSO COMM MEDI";"MASTER PRO";"SCIENCES HUMAINES ET SOCIALES : SCIENCES DE LA SOCIETE SPE CHARGE D'ETUDES EN SOCIOLOGIE APPLIQUEE : CONSOMMATION-COMMUNICATION-MEDIA (MASTER CESSA PARIS 5)";"1";"0";"0"
"4374";"13512401";"MASTER PRO PSY SOCIALE TRAVAIL ORGANISATIONS";"MASTER PRO";"PSYCHOLOGIE SOCIALE, DU TRAVAIL ET DES ORGANISATIONS (MASTER MONTPELLIER 3)";"1";"0";"0"
"4375";"13512501";"MASTER PRO DIDACTIQUE FRANCAIS LANGUES";"MASTER PRO";"SCIENCES HUMAINES ET SOCIALES : DIDACTIQUE DES LANGUES SPE DIDACTIQUE DU FRANCAIS LANGUE ETRANGERE/SECONDE ET LANGUE DU MONDE (MASTER PARIS 3)";"1";"0";"0"
"4376";"13512502";"MASTER PRO SC TRADUCTION INTERPRETATION";"MASTER PRO";"SCIENCES HUMAINES ET SOCIALES : TRADUCTION ET INTERPRETATION SPE INTERPRETATION FRANCAIS - LANGUE DES SIGNES / LSF - FRANCAIS (MASTER PARIS 3)";"1";"0";"0"
"4377";"13512601";"MASTER PRO HISTOIRE";"MASTER PRO";"HISTOIRE (MASTER MARNE LA VALLEE)";"1";"0";"0"
"4378";"13512603";"MASTER PRO HISTOIRE";"MASTER PRO";"HISTOIRE (PARIS 1)";"1";"0";"0"
"4379";"13512801";"MASTER PRO DROIT ET POLITIQUE DE L'HABITAT";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT ET ADMINISTRATION PUBLIQUE SPE DROIT ET POLITIQUE DE L'HABITAT (MASTER ORLEANS)";"1";"0";"1"
"4380";"13512802";"MASTER PRO DROIT ET FISCALITE DE L'ENTREPRIS";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES SPE DROIT ET FISCALITE DE L'ENTREPRISE (MASTER AIX MARSEILLE)";"1";"0";"1"
"4381";"13512805";"MASTER PRO DROIT SOCIAL RELATIONS TRAVAIL";"MASTER PRO";"DROIT : DROIT SOCIAL SPE DROIT ET PRATIQUE DES RELATIONS DE TRAVAIL (MASTER PARIS 2)";"1";"0";"1"
"4382";"13512806";"MASTER PRO DROIT PROCES EN APPEL";"MASTER PRO";"DROIT : CARRIERES JUDICIAIRES ET SCIENCES CRIMINELLES SPE DROIT ET PRATIQUE DU PROCES EN APPEL (MASTER PARIS 2)";"1";"0";"1"
"4383";"13512809";"MASTER PRO DROIT SANITAIRE ET SOCIAL";"MASTER PRO";"SCIENCES POLITIQUES ET SOCIALES : SCIENCES POLITIQUES SPE DROIT SANITAIRE ET SOCIAL (MASTER PARIS 2)";"1";"0";"0"
"4384";"13512811";"MASTER PRO JURISTE ENTRE RELATIONS TRAVAIL";"MASTER PRO";"DROIT, ECONOMIE, GESTION : JURISTE D'ENTREPRISE SPE RELATIONS DE TRAVAIL (MASTER TOURS)";"1";"0";"1"
"4385";"13512813";"MASTER PRO DROIT FISCAL";"MASTER PRO";"DROIT : DROIT DES AFFAIRES SPE DROIT FISCAL (MASTER PARIS 2)";"1";"0";"1"
"4386";"13512815";"MASTER PRO DROIT DES ASSURANCES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES ASSURANCES (MASTER PARIS 12)";"1";"0";"1"
"4387";"13512817";"MASTER PRO CONTENTIEUX  EUROPEENS";"MASTER PRO";"DROIT : DROIT EUROPEEN SPE DROIT ET CONTENTIEUX DE L'UNION EUROPEENNE (MASTER PARIS 2)";"1";"0";"1"
"4388";"13512819";"MASTER PRO DROIT ET METIERS DES ASSURANCES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PATRIMONIAL, IMMOBILIER ET NOTARIAL SPE DROIT ET METIERS DES ASSURANCES (MASTER AIX MARSEILLE)";"1";"0";"1"
"4389";"1351281D";"MASTER PRO DROIT PUBLIC";"MASTER PRO";"DROIT PUBLIC (MASTER LA REUNION)";"1";"0";"1"
"4390";"13512821";"MASTER PRO SCIENCE POLITIQUE";"MASTER PRO";"SCIENCE POLITIQUE (MASTER VERSAILLES)";"1";"0";"0"
"4391";"13512827";"MASTER PRO DRT BQ OPERATIONS PATRIMON";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PATRIMONIAL, IMMOBILIER ET NOTARIAL SPE DROIT DE LA BANQUE ET DES OPERATIONS PATRIMONIALES (MASTER AIX MARSEILLE)";"1";"0";"1"
"4392";"13512832";"MASTER PRO DRT BANCAIRE ET FINANCIER";"MASTER PRO";"DROIT : DROIT DES AFFAIRES SPE DROIT BANCAIRE ET FINANCIER (MASTER PARIS 2)";"1";"0";"1"
"4393";"13512833";"MASTER PRO DROIT URBANISME ENVIRONNEMENT";"MASTER PRO";"DROIT DE L'ENVIRONNEMENT ET DE L'URBANISME (MASTER PERPIGNAN)";"1";"0";"1"
"4394";"13512834";"MASTER PRO DROIT PRIVE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PRIVE (MASTER PARIS 10)";"1";"0";"1"
"4395";"13512839";"MASTER PRO DRT DES INDUSTRIES DES PDTS SANTE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DE LA SANTÉ SPE DROIT DES INDUSTRIES DES PRODUITS DE SANTE (MASTER PARIS 5)";"1";"0";"1"
"4396";"13512842";"MASTER PRO DROIT ET GESTION DU PATRIMOINE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PRIVE SPE DROIT ET GESTION BANCAIRE DE PATRIMOINE (MASTER PARIS 5)";"1";"0";"1"
"4397";"13512843";"MASTER PRO DRT IMMOBILIER CONSTRUCTION";"MASTER PRO";"DROIT : DROIT PRIVE SPE DROIT IMMOBILIER ET DE LA CONSTRUCTION (MASTER PARIS 2)";"1";"0";"1"
"4398";"13512844";"MASTER PRO JURISTE SECURITE FINANCIERE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES SPE JURISTE SECURITE FINANCIERE (MASTER STRASBOURG)";"1";"0";"1"
"4399";"13512846";"MASTER PRO REGLEMENT DROIT PHARMACEUTIQUES";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : SCIENCES DU MEDICAMENT SPE REGLEMENTATION ET DROIT PHARMACEUTIQUES (MASTER STRASBOURG)";"1";"0";"1"
"4400";"13512851";"MASTER PRO GESTION DRT ENERJ DEVPT DURABLE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : ADMINISTRATION ECONOMIQUE ET SOCIALE SPE GESTION ET DROIT DES ENERGIES ET DEVELOPPEMENT DURABLE (MASTER STRASBOURG)";"1";"0";"1"
"4401";"13512852";"MASTER PRO DROIT BANCAIRE ET FINANCIER";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES SPE DROIT BANCAIRE ET FINANCIER (MASTER STRASBOURG)";"1";"0";"1"
"4402";"13512854";"MASTER PRO DROIT DES AFFAIRES ET MANAGEMENT";"MASTER PRO";"DROIT : DROIT DES AFFAIRES SPE DROIT DES AFFAIRES ET MANAGEMENT (MASTER MBA PARIS 2)";"1";"0";"1"
"4403";"13512857";"MASTER PRO DROIT TRANSPORTS TERRESTRES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES SPE TRANSPORTS TERRESTRES (MASTER AIX MARSEILLE)";"1";"0";"1"
"4404";"13512858";"MASTER PRO DROIT DES AFFAIRES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES (MASTER LILLE 2)";"1";"0";"1"
"4405";"13512863";"MASTER PRO PREVENTION RISK RESPONSABILITES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT SPE DROIT DE LA PREVENTION DES RISQUES ET RESPONSABILITES (MASTER MULHOUSE)";"1";"0";"1"
"4406";"13512864";"MASTER PRO INGIE JURIDIQ ETS DEVPT DURABLE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT SPE INGENIERIE JURIDIQUE ET DEVELOPPEMENT DURABLE (MASTER MULHOUSE)";"1";"0";"1"
"4407";"13512866";"MASTER PRO DROIT RELATIONS SOCIALES ENTREPR";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT SPE DROIT SOCIAL ET RELATIONS SOCIALES DANS L'ENTREPRISE (MASTER PARIS 13)";"1";"0";"1"
"4408";"13512867";"MASTER PRO DROIT DES ACTIVITES NUMERIQUES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PRIVE SPE DROIT DES ACTIVITES NUMERIQUES (MASTER PARIS 5)";"1";"0";"1"
"4409";"13512871";"MASTER PRO DROIT MARCHE PARTIMOINE ARTISTIQ";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT SPE DROIT DU MARCHE ET DU PATRIMOINE ARTISTIQUE (MASTER PARIS 2)";"1";"0";"1"
"4410";"13512874";"MASTER PRO DROIT DE LA SANTE";"MASTER PRO";"DROIT DE LA SANTE (MASTER PARIS SACLAY)";"1";"0";"1"
"4411";"13512875";"MASTER PRO DROIT SOCIAL";"MASTER PRO";"DROIT SOCIAL (MASTER PARIS 10)";"1";"0";"1"
"4412";"13512876";"MASTER PRO DROIT DES AFFAIRES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES (MASTER CERGY)";"1";"0";"1"
"4413";"13512880";"MASTER PRO DROIT SOCIAL";"MASTER PRO";"DROIT SOCIAL (MASTER PARIS 1)";"1";"0";"1"
"4414";"13512882";"MASTER PRO DRT AFFAIRES TRANSPORTS MARITIMES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES SPE TRANSPORTS MARITIMES (MASTER AIX-MARSEILLE)";"1";"0";"1"
"4415";"13512883";"MASTER PRO DROIT MANAGEMENT TRANSPORT AERIEN";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES SPE DROIT ET MANAGEMENT DU TRANSPORT AERIEN (MASTER AIX-MARSEILLE)";"1";"0";"1"
"4416";"13512889";"MASTER PRO DROIT PRIVE";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PRIVE (MASTER MONTPELLIER)";"1";"0";"1"
"4417";"13512890";"MASTER PRO DROIT DES AFFAIRES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DES AFFAIRES (MASTER VALENCIENNES)";"1";"0";"1"
"4418";"13512891";"MASTER PRO DRT SANTE PREVOYANCE PROTEC SOCIA";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT DE LA SANTE SPE SANTE, PREVOYANCE ET PROTECTION SOCIALE (MASTER PARIS 5)";"1";"0";"1"
"4419";"13512892";"MASTER PRO JUSTICE, PROCES ET PROCEDURES";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PRIVE ET DROIT PUBLIC SPE CONSEIL ET CONTENTIEUX (MASTER TOURS)";"1";"0";"1"
"4420";"13512896";"MASTER PRO DROIT PUBLIC";"MASTER PRO";"DROIT, ECONOMIE, GESTION : DROIT PUBLIC (MASTER PARIS 1)";"1";"0";"1"
"4421";"13513001";"MASTER PRO LITTERATURE HISTOIRE SOCIETE";"MASTER PRO";"ARTS, LETTRES, LANGUES : LETTRES SPE LETTRES, ARTS, PENSEE CONTEMPORAINE (LAPC) (MASTER PARIS 7)";"1";"0";"1"
"4422";"13513003";"MASTER PRO PROFESSIONNELS DE L'ECRIT";"MASTER PRO";"ARTS, LETTRES, LANGUES : LETTRES SPE PROFESSIONNELS DE L'ECRIT (MASTER PARIS 7)";"1";"0";"1"
"4423";"13513101";"MASTER PRO EDITION AUDIOV LETTRES XMEDIA";"MASTER PRO";"ARTS, LETTRES, LANGUES : LITTERATURE, PHILOLOGIE, LINGUISTIQUE SPE METIERS DE L'EDITION ET DE L'AUDIOVISUEL:LETTRES ET MULTIMEDIA (MASTER PARIS)";"1";"0";"1"
"4424";"13513602";"MASTER PRO LLSHS : LANGUES APPLIQUEES";"MASTER PRO";"ARTS, LETTRES, LANGUES : LANGUES ETRANGERES APPLIQUEES SPE NDUSTRIES DE LA LANGUE ET TRADUCTION SPECIALISEE (MASTER PARIS 7)";"1";"0";"1"
"4425";"13513603";"MASTER PRO LLSHS : LANGUES APPLIQUEES";"MASTER PRO";"ARTS, LETTRES, LANGUES : LANGUES ETRANGERES APPLIQUEES SPE CONCEPTION DE DOCUMENTATION MULTILINGUE ET MULTIMEDIA (CDMM) (MASTER PARIS 7)";"1";"0";"1"
"4426";"13513605";"MASTER PRO LANGUES ETRANGERES APPLIQUEES";"MASTER PRO";"LANGUES ETRANGERES APPLIQUEES (MASTER EVRY)";"1";"0";"0"
"4427";"13513607";"MASTER PRO LANGUES CULTURES AFFAIRES INTERN";"MASTER PRO";"ARTS, LETTRES, LANGUES : LANGUES ETRANGERES APPLIQUEES SPE LANGUES, CULTURES ET AFFAIRES INTERNATIONALES (MASTER PARIS 3)";"1";"0";"1"
"4428";"13513609";"MASTER PRO RELATIONS INTERNATIONALES";"MASTER PRO";"LANGUES, CULTURES ET SOCIETES DU MONDE : METIERS DE L'INTERNATIONAL SPE RELATIONS INTERNATIONALES (MASTER INALCO)";"1";"0";"0"
"4429";"13513611";"MASTER PRO TRAD TERM JURIDIQUES FINANCIERES";"MASTER PRO";"ARTS, LETTRES, LANGUES : LANGUES ETRANGERES APPLIQUEES SPE TRADUCTION ET TERMINOLOGIE JURIDIQUES ET FINANCIERES (MASTER PARIS 3)";"1";"0";"1"
"4430";"13513612";"MASTER PRO TRADUCTION ET INTERPRETATION";"MASTER PRO";"TRADUCTION ET INTERPRETATION (MASTER MARNE LA VALLEE)";"1";"0";"1"
"4431";"13513613";"MASTER PRO MEDIATION INTERPRET SOCIALE CCIAL";"MASTER PRO";"ARTS, LETTRES, LANGUES : LANGUES ET CULTURES ETRANGERES SPE MEDIATION - INTERPRETATION SOCIALE ET COMMERCIALE (MISC) (MASTER PARIS 7)";"1";"0";"1"
"4432";"13520004";"MASTER PRO INGENIERIE DES RISQUES";"MASTER PRO";"SCIENCES HUMAINES ET SOCIALES : SCIENCES DE LA SOCIETE SPE INGENIERIE DES RISQUES (MASTER PARIS 5)";"1";"0";"0"
"4433";"13520009";"MASTER PRO INSTRUMENT CTRL MANAGT SYSTEMES";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : INSTRUMENTATION ET METROLOGIE, MANAGEMENT DE LA PERFORMANCE DES SYSTEMES SPE INSTRUMENTATION ET CONTROLE, MANAGEMENT DES SYSTEMES (MASTER ORLEANS)";"1";"0";"1"
"4434";"13520012";"MASTER PRO DESIGN";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : DESIGN (MASTER MULHOUSE)";"1";"0";"1"
"4435";"13520016";"MASTER PRO GENIE INDUSTRIEL";"MASTER PRO";"GENIE INDUSTRIEL (MASTER PARIS SACLAY)";"1";"0";"1"
"4436";"13520018";"MASTER PRO GENIE INDUSTRIEL";"MASTER PRO";"GENIE INDUSTRIEL (MASTER MARNE LA VALLEE)";"1";"0";"1"
"4437";"13520020";"MASTER PRO SCIENCE SPOUR L'INGENIEUR";"MASTER PRO";"SCIENCES POUR L'INGENIEUR (MASTER PARIS 6)";"1";"0";"0"
"4438";"13520101";"MASTER PRO INFO ET SCIENCES POUR L'INGENIEUR";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : INFORMATIQUE SPE INFORMATIQUE, FONDEMENTS ET INGENIERIE (MASTER IFI NICE)";"1";"0";"1"
"4439";"13520105";"MASTER PRO CLOUD COMPUTING MOBILITY";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : GENIE DES SYSTEMES INDUSTRIELS SPE CLOUD COMPUTING AND MOBILITY ((SYSTEME INFORMATIQUE AGILE ET MOBILE) (MASTER AMIENS)";"1";"0";"1"
"4440";"13520107";"MASTER PRO MESURE TRAITEMENT INFORMATION";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : INGENIERIE ELECTRIQUE, ELECTRONIQUE ET INFORMATIQUE INDUSTRIELLE SPE MESURE ET TRAITEMENT DE L'INFORMATION (MASTER LORRAINE)";"1";"0";"1"
"4441";"13521001";"MASTER PRO INGIE SYSTM AA MEDITERRANEENS";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : GESTION DE L'ENVIRONNEMENT ET VALORISATION DES RESSOURCES NATURELLES SPE INGENIERIE DES SYSTEMES AGROALIMENTAIRES MEDITERRANEENS (MASTER CORSE)";"1";"0";"1"
"4442";"13521301";"MASTER PRO GEST INTGREE LITTORAL ECOSYSTMS";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : GESTION DE L'ENVIRONNEMENT ET VALORISATION DES RESSOURCES NATURELLES SPE GESTION INTEGREE DU LITTORAL ET DES ECOSYSTEMES (MASTER CORSE)";"1";"0";"1"
"4443";"13522001";"MASTER PRO SCIENCES GENIE DES MATERIAUX";"MASTER PRO";"SCIENCES ET GENIE DES MATERIAUX (MASTER CNAM)";"1";"0";"0"
"4444";"13522002";"MASTER PRO MATERIAUX ET MANAGEMENT";"MASTER PRO";"SCIENCES, TECHNOLOGIES, SANTE : MATERIAUX SPE MATERIAUX-QUALITE ET MANAGEMENT (MASTER NICE)";"1";"0";"1"
